key,conference,id,title,program_title,authors,acceptance,themes,categories,quantity,method,caveat,matrix_scope,geometry,manifold_scope,relevance_notes,evidence,fulltext_sources,openreview_url,conference_url,proceedings_url,pdf_url,code_links,snapshot_date,training_scope,hyperparameters,training_finding,training_caveat,training_reading_rank
ICML:60861,ICML 2026,60861,Convergence of Steepest Descent and Adam under Non-Uniform Smoothness,,Sharan Vaswani; Yifan Sun; Reza Babanezhad,Accept (regular),Optimizer,"G: Optimizer theory, benchmarks, and training dynamics",,,,,,,Optimizer: Convergence guarantees for steepest descent and deterministic diagonal Adam/RMSProp variants under non-uniform smoothness and additional structural assumptions.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=vwTTp11PTD,https://icml.cc/virtual/2026/poster/60861,,https://openreview.net/pdf?id=vwTTp11PTD,,2026-09-23,,,,,0
ICML:62404,ICML 2026,62404,Convergence Rate Analysis of the AdamW-Style Shampoo: Unifying One-Sided and Two-Sided Preconditioning,,Huan Li; Yiming Dong; Zhouchen Lin,Accept (regular),Optimizer,"B: Shampoo, structured curvature, and matrix-function computation",,,,,,,Optimizer: Convergence analysis of AdamW-style Shampoo unifies one-sided and two-sided matrix preconditioning.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=gvWsViQBYB,https://icml.cc/virtual/2026/poster/62404,,https://openreview.net/pdf?id=gvWsViQBYB,,2026-09-23,,,,,0
ICML:62453,ICML 2026,62453,CrispEdit: Low-Curvature Projections for Scalable Non-Destructive LLM Editing,,Zarif Ikram; Arad Firouzkouhi; Stephen Tu; Mahdi Soltanolkotabi; Paria Rashidinejad,Accept (regular),Optimizer,"A: KFAC / EKFAC methods, applications, and substantive evaluations",,,,,,,Optimizer: LLM editing: projects edits into low-curvature capability-preserving subspaces using K-FAC and a matrix-free projector.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=gTHlB3WK0l,https://icml.cc/virtual/2026/poster/62453,,https://openreview.net/pdf?id=gTHlB3WK0l,,2026-09-23,,,,,0
ICML:64669,ICML 2026,64669,CurvZO: Adaptive Curvature-Guided Sparse Zeroth-Order Optimization for Efficient LLM Fine-Tuning,,Shuo Wang; Ziyu Chen; Ming Tang,Accept (regular),Optimizer,F: Zeroth-order and backpropagation alternatives for LLMs,,,,,,,Optimizer: CurvZO uses online curvature signals from scalar feedback to guide sparse coordinate sampling and the perturbation budget.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=L35b2JZ8gS,https://icml.cc/virtual/2026/poster/64669,,https://openreview.net/pdf?id=L35b2JZ8gS,,2026-09-23,,,,,0
ICML:60988,ICML 2026,60988,DASH: Faster Shampoo via Batched Block Preconditioning and Efficient Inverse-Root Solvers,,Ionut-Vlad Modoranu; Philip Zmushko; Erik Schultheis; Mher Safaryan; Dan Alistarh,Accept (regular),Matrix computation; Optimizer,"B: Shampoo, structured curvature, and matrix-function computation; X1: Matrix functions, roots and matrix geometry",Shampoo inverse-root preconditioners,Batch preconditioner blocks into tensors; use Newton-DB iteration and Chebyshev approximations for inverse roots.,"Accuracy and convergence depend on scaling, damping and solver choice.",Deep learning,,,Optimizer: DASH accelerates Distributed Shampoo through batched preconditioner blocks and faster inverse-root algorithms; directly relevant to practical structured preconditioning. | Matrix computation: Batch preconditioner blocks into tensors; use Newton-DB iteration and Chebyshev approximations for inverse roots.,Official accepted-paper title and abstract; targeted full-text passage checked,"https://arxiv.org/html/2602.02016v1 — Sections 2-4 and Appendix A; batched blocks, Newton-Denman-Beavers, scaling and Chebyshev inverse roots. Preprint v1 reports different headline timing from the accepted abstract; the catalog deliberately does not merge these speedup figures.",https://openreview.net/forum?id=ujeyxKwTGM,https://icml.cc/virtual/2026/poster/60988,,https://openreview.net/pdf?id=ujeyxKwTGM,https://github.com/IST-DASLab/DASH.,2026-09-23,,,,,0
ICML:61970,ICML 2026,61970,DDSVM: A Differentiable Framework for Deep Support Vector Machines with Iterative Geometry-Aware Optimization,,Yirun Ding; Zhihui Lai,Accept (regular),Manifold,M4: Related constrained and geometry-aware optimization,,,,,Spherical normalization of feature vectors,Related/supporting,Manifold: DDSVM produces tangent-space feature gradients for angular margin optimization; geometry-driven representation training rather than an optimizer for arbitrary manifold parameters.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=l6MbbwsWUs,https://icml.cc/virtual/2026/poster/61970,,https://openreview.net/pdf?id=l6MbbwsWUs,,2026-09-23,,,,,0
ICML:63194,ICML 2026,63194,Decision-Focused Learning via Tangent-Space Projection of Prediction Error,,Junhyeong Lee; Sangjin Jin; Yongjae Lee,Accept (regular),Matrix computation,"X3: Fisher, Hessian, derivatives and implicit differentiation",Decision-focused regret gradients,Project prediction error onto the tangent space of active constraints via a reduced linear system.,Closed-form characterization assumes regularity and locally stable active constraints.,General ML,,,Matrix computation: Project prediction error onto the tangent space of active constraints via a reduced linear system.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=ZDtFevjwin,https://icml.cc/virtual/2026/poster/63194,,https://openreview.net/pdf?id=ZDtFevjwin,,2026-09-23,,,,,0
ICML:62986,ICML 2026,62986,Decoupling Variance and Scale-Invariant Updates in Adaptive Gradient Descent for Unified Vector and Matrix Optimization,,Zitao Song; Cedar Site Bai; Zhe Zhang; Brian Bullins; David Gleich,Accept (regular),Optimizer,"C: General-purpose matrix, spectral, adaptive, and learned optimizers",,,,,,,Optimizer: DeVA separates variance adaptation from scale-invariant updates to connect Adam-style vector adaptation with matrix spectral optimization.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=bCxkeiNGxZ,https://icml.cc/virtual/2026/poster/62986,,https://openreview.net/pdf?id=bCxkeiNGxZ,,2026-09-23,,,,,0
ICML:63039,ICML 2026,63039,DELTA4: Sparse Matrix-Vector Multiplication for Low Sparsity,,Vladimír Macko; Vladimír Boža,Accept (spotlight),Matrix computation,"X7: Structured products, transforms and GPU kernels",Sparse matrix-vector products in pruned LLMs,Co-design a compact sparse format and GPU kernel to reduce bandwidth overhead at moderate unstructured sparsity.,Hardware and sparsity regime matter for speedups.,Deep learning,,,Matrix computation: Co-design a compact sparse format and GPU kernel to reduce bandwidth overhead at moderate unstructured sparsity.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=ah9xkFXCV6,https://icml.cc/virtual/2026/poster/63039,,https://openreview.net/pdf?id=ah9xkFXCV6,,2026-09-23,,,,,0
ICML:60694,ICML 2026,60694,Delving into Muon and Beyond: Deep Analysis and Extensions,,Xianbiao Qi; Marco Chen; Jiaquan Ye; Yelin He; Rong Xiao,Accept (spotlight),Optimizer; Training dynamics,"C: General-purpose matrix, spectral, adaptive, and learned optimizers; T7: Initialization, normalization, weight decay and regularization; T8: Optimizer dynamics, comparisons and diagnostics",,,,,,,"Optimizer: Studies Muon and related spectral-power transformations, including RMS-normalized variants and SVD-free computation; examines when orthogonalization helps. | Training dynamics: Studies Muon and related spectral-power transformations, including RMS-normalized variants and SVD-free computation; examines when orthogonalization helps.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=xUQ0Gw11NL,https://icml.cc/virtual/2026/poster/60694,,https://openreview.net/pdf?id=xUQ0Gw11NL,,2026-09-23,LLM training,Spectral-power normalization; optimizer choice,"Studies Muon and related spectral-power transformations, including RMS-normalized variants and SVD-free computation; examines when orthogonalization helps.","Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",0
ICML:63606,ICML 2026,63606,Deriving Neural Scaling Laws from the Statistics of Natural Language,,Francesco Cagnetta; Allan Raventos; Surya Ganguli; Matthieu Wyart,Accept (regular),Training dynamics,"T4: Compute, data and model scaling laws",,,,,,,"Training dynamics: Predicts data-limited scaling exponents from token-correlation and conditional-entropy statistics, with GPT/LLaMA-style experiments.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=VXlniX0C5y,https://icml.cc/virtual/2026/poster/63606,,https://openreview.net/pdf?id=VXlniX0C5y,,2026-09-23,LLM training,Training data size; language correlation decay; context length,"Predicts data-limited scaling exponents from token-correlation and conditional-entropy statistics, with GPT/LLaMA-style experiments.",The quantitative tests use TinyStories and WikiText; other corpora and compute-limited regimes require verification.,0
ICML:66224,ICML 2026,66224,Deterministic Inference across Tensor Parallel Sizes That Eliminates Training-Inference Mismatch,,Ziyang Zhang; Xinheng Ding; Jiayi Yuan; Rixin Liu; Huizi Mao; Jiarong Xing; Zirui Liu,Accept (regular),Matrix computation,"X7: Structured products, transforms and GPU kernels",Reproducible matrix multiplication and reductions,Use invariant tree reduction orders across tensor-parallel sizes in custom kernels.,Targets bitwise reproducibility under the supported execution settings.,Deep learning,,,Matrix computation: Use invariant tree reduction orders across tensor-parallel sizes in custom kernels.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=5eZmlUyFpl,https://icml.cc/virtual/2026/poster/66224,,https://openreview.net/pdf?id=5eZmlUyFpl,,2026-09-23,,,,,0
ICML:60792,ICML 2026,60792,Dichotomy of Feature Learning and Unlearning: Fast-Slow Analysis on Neural Networks with Stochastic Gradient Descent,,Shota Imai; Sota Nishiyama; Masaaki Imaizumi,Accept (regular),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T3: Width/depth scaling and hyperparameter transfer; T6: Feature learning, implicit bias and generalization dynamics; T7: Initialization, normalization, weight decay and regularization",,,,,,,Training dynamics: A fast-slow analysis explains when feature alignment develops and is subsequently lost during training.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=wg02GN1ygj,https://icml.cc/virtual/2026/poster/60792,,https://openreview.net/pdf?id=wg02GN1ygj,,2026-09-23,Theory / controlled models,Output-layer initialization; width; batch size; training duration,A fast-slow analysis explains when feature alignment develops and is subsequently lost during training.,"The effect is population-level feature unlearning in an infinite-width two-layer model, not ordinary finite-sample overfitting.",0
ICML:61746,ICML 2026,61746,Differentially Private Geodesic Regression,,Aditya Kulkarni; Carlos Soto,Accept (regular),Manifold,"M5: Supporting geometry, statistics, and training-dynamics papers",,,,,"Sphere, SPD matrices, and Kendall shape space",Related/supporting,Manifold: Develops privacy guarantees for geodesic-regression parameters using a Riemannian K-norm-gradient mechanism and Jacobi-field sensitivity bounds.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=nGlwpZFZre,https://icml.cc/virtual/2026/poster/61746,,https://openreview.net/pdf?id=nGlwpZFZre,,2026-09-23,,,,,0
ICML:71027,ICML 2026,71027,Do We Need Adam? Surprisingly Strong and Sparse Reinforcement Learning with SGD in LLMs,,Sagnik Mukherjee; Lifan Yuan; Pavan Jayasinha; Dilek Hakkani-Tür; Hao Peng,Accept (spotlight),Optimizer; Training dynamics,"I: Fine-tuning, LoRA, privacy, and specialized post-training; T8: Optimizer dynamics, comparisons and diagnostics",,,,,,,Optimizer: Compares SGD and AdamW for LLM reinforcement learning; finds SGD competitive with highly sparse updates in the tested RLVR settings. | Training dynamics: Compares SGD and AdamW for LLM reinforcement learning; finds SGD competitive with highly sparse updates in the tested RLVR settings.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=z31fdV4WRu,https://icml.cc/virtual/2026/oral/71027,,https://openreview.net/pdf?id=z31fdV4WRu,,2026-09-23,LLM training,Adam versus SGD; RL tuning,Compares SGD and AdamW for LLM reinforcement learning; finds SGD competitive with highly sparse updates in the tested RLVR settings.,"Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",0
ICML:63209,ICML 2026,63209,DP-KFC: Data-Free Preconditioning for Privacy-Preserving Deep Learning,,Marc Molina Van den bosch; Riccardo Taiello; Albert Aillet; Andrea Protani; Miguel Angel Gonzalez Ballester; Luigi Serio,Accept (regular),Matrix computation; Optimizer,"A: KFAC / EKFAC methods, applications, and substantive evaluations; X3: Fisher, Hessian, derivatives and implicit differentiation",KFAC curvature factors without private data,Probe architectural sensitivity with structured synthetic noise and approximate input correlations from modality statistics.,"A data-free structured Fisher approximation, not recovery of arbitrary data-dependent curvature.",Deep learning,,,Optimizer: Direct KFAC optimizer: constructs preconditioners from structured synthetic noise for differentially private learning. The abstract does not establish LLM-scale evaluation. | Matrix computation: Probe architectural sensitivity with structured synthetic noise and approximate input correlations from modality statistics.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=Z6HxJqAzbp,https://icml.cc/virtual/2026/poster/63209,,https://openreview.net/pdf?id=Z6HxJqAzbp,,2026-09-23,,,,,0
ICML:65205,ICML 2026,65205,Dropout Universality: Scaling Laws and Optimal Scheduling at the Edge-of-Chaos,,Lucas Fernandez-Sarmiento,Accept (regular),Optimizer; Training dynamics,"H: Learning rates, batch sizes, parameterization, and plasticity; T4: Compute, data and model scaling laws; T5: Stability, curvature and edge-of-stability dynamics; T7: Initialization, normalization, weight decay and regularization",,,,,,,Training dynamics: Analyzes how dropout changes critical signal propagation and motivates front-loaded dropout schedules.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=FoDU47u2jk,https://icml.cc/virtual/2026/poster/65205,,https://openreview.net/pdf?id=FoDU47u2jk,,2026-09-23,Other deep learning,Dropout strength and schedule; depth; initialization,Analyzes how dropout changes critical signal propagation and motivates front-loaded dropout schedules.,Mean-field critical exponents and the MLP/ViT experiments have different scopes; LLM transfer is not established.,27
