key,conference,id,title,program_title,authors,acceptance,themes,categories,quantity,method,caveat,matrix_scope,geometry,manifold_scope,relevance_notes,evidence,fulltext_sources,openreview_url,conference_url,proceedings_url,pdf_url,code_links,snapshot_date,training_scope,hyperparameters,training_finding,training_caveat,training_reading_rank,year,publication_status,source_url,doi,citation_key,bibtex,bibtex_kind,bibtex_source
ICML:61870,ICML 2026,61870,mHC: Manifold-Constrained Hyper-Connections,,Zhenda Xie; Yixuan Wei; Huanqi Cao; Chenggang Zhao; Chengqi Deng; Jiashi Li; Damai Dai; Huazuo Gao; Mingyu Xu; Kuai Yu; Liang Zhao; Shangyan Zhou; Zhean Xu; Zhengyan Zhang; Wangding Zeng; Shengding Hu; Yuqing Wang; Jingyang Yuan; Lean Wang; Wenfeng Liang,Accept (spotlight),Manifold; Optimizer,E: Training stabilization and distributed optimization; M4: Related constrained and geometry-aware optimization,,,,,Doubly stochastic residual mixing / Birkhoff constraints,Related/supporting,"Optimizer: mHC projects hyper-connection residual mixing into a constrained set to stabilize large-model training; an architectural constraint mechanism rather than a replacement optimizer. | Manifold: mHC constrains residual connections to improve large-model training stability. This is a constrained architecture, not a general Riemannian optimization algorithm.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=mDhyxu8WRb,https://icml.cc/virtual/2026/poster/61870,,https://openreview.net/pdf?id=mDhyxu8WRb,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=mDhyxu8WRb,,ICML_61870,"@misc{ICML_61870,
  title = {{mHC: Manifold-Constrained Hyper-Connections}},
  author = {Zhenda Xie and Yixuan Wei and Huanqi Cao and Chenggang Zhao and Chengqi Deng and Jiashi Li and Damai Dai and Huazuo Gao and Mingyu Xu and Kuai Yu and Liang Zhao and Shangyan Zhou and Zhean Xu and Zhengyan Zhang and Wangding Zeng and Shengding Hu and Yuqing Wang and Jingyang Yuan and Lean Wang and Wenfeng Liang},
  year = {2026},
  note = {ICML 2026; Accept (spotlight)},
  url = {https://openreview.net/forum?id=mDhyxu8WRb}
}",Generated from catalogue metadata,https://openreview.net/forum?id=mDhyxu8WRb
ICML:66517,ICML 2026,66517,Mitigating Staleness in Asynchronous Pipeline Parallelism via Basis Rotation,,Hyunji Jung; Sungbin Shin; Namhoon Lee,Accept (regular),Optimizer,E: Training stabilization and distributed optimization,,,,,,,Optimizer: Rotates an adaptive optimizer's basis toward the Hessian eigenbasis to mitigate stale-gradient instability in asynchronous LLM training.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=31iky6wFu5,https://icml.cc/virtual/2026/poster/66517,,https://openreview.net/pdf?id=31iky6wFu5,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=31iky6wFu5,,ICML_66517,"@misc{ICML_66517,
  title = {{Mitigating Staleness in Asynchronous Pipeline Parallelism via Basis Rotation}},
  author = {Hyunji Jung and Sungbin Shin and Namhoon Lee},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=31iky6wFu5}
}",Generated from catalogue metadata,https://openreview.net/forum?id=31iky6wFu5
ICML:64269,ICML 2026,64269,Model-Preserving Adaptive Rounding,,Albert Tseng; Zhaofeng Sun; Chris De Sa,Accept (regular),Matrix computation; Optimizer,"A: KFAC / EKFAC methods, applications, and substantive evaluations; X3: Fisher, Hessian, derivatives and implicit differentiation",Hessian geometry for adaptive rounding,Use a Kronecker-factored approximation and Hessian sketches aligned with network-output error.,An approximation supporting quantization; not full end-to-end Hessian construction.,Deep learning,,,Optimizer: Related Kronecker-curvature method: YAQA uses Kronecker-factored Hessian sketches of end-to-end model error for adaptive quantization rounding. | Matrix computation: Use a Kronecker-factored approximation and Hessian sketches aligned with network-output error.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=PKFilPWjMI,https://icml.cc/virtual/2026/poster/64269,,https://openreview.net/pdf?id=PKFilPWjMI,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=PKFilPWjMI,,ICML_64269,"@misc{ICML_64269,
  title = {{Model-Preserving Adaptive Rounding}},
  author = {Albert Tseng and Zhaofeng Sun and Chris De Sa},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=PKFilPWjMI}
}",Generated from catalogue metadata,https://openreview.net/forum?id=PKFilPWjMI
ICML:61855,ICML 2026,61855,Momentum Further Constrains Sharpness at the Edge of Stochastic Stability,,Arseniy Andreyev; Advikar Ananthkumar; Marc Walden; Tomaso A Poggio; Pierfrancesco Beneventano,Accept (regular),Optimizer; Training dynamics,"G: Optimizer theory, benchmarks, and training dynamics; T2: Batch size, gradient noise and training efficiency; T5: Stability, curvature and edge-of-stability dynamics; T8: Optimizer dynamics, comparisons and diagnostics",,,,,,,Optimizer: Shows how batch size and momentum jointly determine stochastic stability thresholds and attained sharpness. | Training dynamics: Shows how batch size and momentum jointly determine stochastic stability thresholds and attained sharpness.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=mL4i6z7Miy,https://icml.cc/virtual/2026/poster/61855,,https://openreview.net/pdf?id=mL4i6z7Miy,,2026-09-23,Other deep learning,Batch size; momentum; stochastic sharpness,Shows how batch size and momentum jointly determine stochastic stability thresholds and attained sharpness.,"Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",26,2026,Accepted,https://openreview.net/forum?id=mL4i6z7Miy,,ICML_61855,"@misc{ICML_61855,
  title = {{Momentum Further Constrains Sharpness at the Edge of Stochastic Stability}},
  author = {Arseniy Andreyev and Advikar Ananthkumar and Marc Walden and Tomaso A Poggio and Pierfrancesco Beneventano},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=mL4i6z7Miy}
}",Generated from catalogue metadata,https://openreview.net/forum?id=mL4i6z7Miy
ICML:64378,ICML 2026,64378,MuLoCo: Muon is a Practical Inner Optimizer for DiLoCo,,Benjamin Thérien; Xiaolong Huang; Aaron Defazio; Irina Rish; Eugene Belilovsky,Accept (regular),Optimizer,E: Training stabilization and distributed optimization,,,,,,,"Optimizer: MuLoCo studies Muon as DiLoCo's inner optimizer, linking update geometry to more reliable distributed pseudogradients.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=OBXBXSgwcD,https://icml.cc/virtual/2026/poster/64378,,https://openreview.net/pdf?id=OBXBXSgwcD,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=OBXBXSgwcD,,ICML_64378,"@misc{ICML_64378,
  title = {{MuLoCo: Muon is a Practical Inner Optimizer for DiLoCo}},
  author = {Benjamin Thérien and Xiaolong Huang and Aaron Defazio and Irina Rish and Eugene Belilovsky},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=OBXBXSgwcD}
}",Generated from catalogue metadata,https://openreview.net/forum?id=OBXBXSgwcD
ICML:61087,ICML 2026,61087,Muon in Associative Memory Learning: Training Dynamics and Scaling Laws,,Kaifei Wang; Binghui Li; Han Zhong; Pinyan Lu; Liwei Wang,Accept (regular),Optimizer; Training dynamics,"G: Optimizer theory, benchmarks, and training dynamics; T4: Compute, data and model scaling laws; T6: Feature learning, implicit bias and generalization dynamics; T8: Optimizer dynamics, comparisons and diagnostics",,,,,,,Optimizer: Studies Muon through associative-memory training dynamics and scaling laws; a theoretical model rather than a new general LLM optimizer. | Training dynamics: Studies Muon through associative-memory training dynamics and scaling laws; a theoretical model rather than a new general LLM optimizer.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=tn00ERVdgL,https://icml.cc/virtual/2026/poster/61087,,https://openreview.net/pdf?id=tn00ERVdgL,,2026-09-23,Theory / controlled models,Muon; training time; associative-memory scaling,Studies Muon through associative-memory training dynamics and scaling laws; a theoretical model rather than a new general LLM optimizer.,"Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",0,2026,Accepted,https://openreview.net/forum?id=tn00ERVdgL,,ICML_61087,"@misc{ICML_61087,
  title = {{Muon in Associative Memory Learning: Training Dynamics and Scaling Laws}},
  author = {Kaifei Wang and Binghui Li and Han Zhong and Pinyan Lu and Liwei Wang},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=tn00ERVdgL}
}",Generated from catalogue metadata,https://openreview.net/forum?id=tn00ERVdgL
ICML:71058,ICML 2026,71058,MuonSSM: Orthogonalizing State Space Models for Sequence Modeling,,Thai Khanh Nguyen; Uyen N.B. Vo; Thieu Vo; Tan Nguyen; Cuong Pham,Accept (spotlight),Optimizer,"J: Adjacent numerical, architectural, and specialized training methods",,,,,,,Optimizer: MuonSSM applies momentum and orthogonalization inside an SSM's memory updates; this is an architectural mechanism rather than the external parameter optimizer.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=GmP3VcfHi0,https://icml.cc/virtual/2026/oral/71058,,https://openreview.net/pdf?id=GmP3VcfHi0,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=GmP3VcfHi0,,ICML_71058,"@misc{ICML_71058,
  title = {{MuonSSM: Orthogonalizing State Space Models for Sequence Modeling}},
  author = {Thai Khanh Nguyen and Uyen N.B. Vo and Thieu Vo and Tan Nguyen and Cuong Pham},
  year = {2026},
  note = {ICML 2026; Accept (spotlight)},
  url = {https://openreview.net/forum?id=GmP3VcfHi0}
}",Generated from catalogue metadata,https://openreview.net/forum?id=GmP3VcfHi0
ICML:66368,ICML 2026,66368,"Natural Hypergradient Descent:  Algorithm Design, Convergence Analysis, and Parallel Implementation",,Deyi Kong; Zaiwei Chen; Shuzhong Zhang; Shancong Mou,Accept (regular),Matrix computation; Optimizer,"A: KFAC / EKFAC methods, applications, and substantive evaluations; X3: Fisher, Hessian, derivatives and implicit differentiation",Inverse-Hessian actions for bilevel hypergradients,Use empirical Fisher as an asymptotically consistent Hessian surrogate and update the approximation alongside inner optimization.,Fisher-Hessian agreement and convergence require the paper's statistical assumptions.,General ML,,,Optimizer: Bilevel optimization: empirical-Fisher inverse estimates are updated alongside inner optimization; the full text explicitly incorporates K-FAC to reduce memory and computation. | Matrix computation: Use empirical Fisher as an asymptotically consistent Hessian surrogate and update the approximation alongside inner optimization.,Official accepted-paper title and abstract; targeted full-text passage checked,https://arxiv.org/html/2602.10905 — Section 3 Practical Considerations: K-FAC acceleration Targeted check recorded in the earlier project catalog; not a complete paper review.,https://openreview.net/forum?id=4K54YHTG2i,https://icml.cc/virtual/2026/poster/66368,,https://openreview.net/pdf?id=4K54YHTG2i,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=4K54YHTG2i,,ICML_66368,"@misc{ICML_66368,
  title = {{Natural Hypergradient Descent:  Algorithm Design, Convergence Analysis, and Parallel Implementation}},
  author = {Deyi Kong and Zaiwei Chen and Shuzhong Zhang and Shancong Mou},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=4K54YHTG2i}
}",Generated from catalogue metadata,https://openreview.net/forum?id=4K54YHTG2i
ICML:71156,ICML 2026,71156,Non-Euclidean Gradient Descent Operates at the Edge of Stability,,Rustem Islamov; Michael Crawshaw; Jeremy Cohen; Robert Gower,Accept (spotlight),Optimizer; Training dynamics,"G: Optimizer theory, benchmarks, and training dynamics; T1: Learning-rate selection, warm-up and schedules; T5: Stability, curvature and edge-of-stability dynamics",,,,,,,"Optimizer: Extends edge-of-stability diagnostics to non-Euclidean geometries, including spectral and sign descent. | Training dynamics: Extends edge-of-stability diagnostics to non-Euclidean geometries, including spectral and sign descent.",Official accepted-paper title and abstract,,https://openreview.net/forum?id=piWlEHb4Db,https://icml.cc/virtual/2026/oral/71156,,https://openreview.net/pdf?id=piWlEHb4Db,,2026-09-23,Theory / controlled models,Learning rate; descent geometry,"Extends edge-of-stability diagnostics to non-Euclidean geometries, including spectral and sign descent.","Reuses the earlier source-grounded annotation. Consult the linked paper for assumptions, tested scales and parameterization conventions.",0,2026,Accepted,https://openreview.net/forum?id=piWlEHb4Db,,ICML_71156,"@misc{ICML_71156,
  title = {{Non-Euclidean Gradient Descent Operates at the Edge of Stability}},
  author = {Rustem Islamov and Michael Crawshaw and Jeremy Cohen and Robert Gower},
  year = {2026},
  note = {ICML 2026; Accept (spotlight)},
  url = {https://openreview.net/forum?id=piWlEHb4Db}
}",Generated from catalogue metadata,https://openreview.net/forum?id=piWlEHb4Db
ICML:61880,ICML 2026,61880,NorMuon: Making Muon more efficient and scalable,,Zichong Li; Liming Liu; Chen Liang; Weizhu Chen; Tuo Zhao,Accept (spotlight),Optimizer,"C: General-purpose matrix, spectral, adaptive, and learned optimizers",,,,,,,Optimizer: NorMuon combines Muon orthogonalization with neuron-wise adaptive normalization and a distributed FSDP2 implementation.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=m1IRWFAMsa,https://icml.cc/virtual/2026/poster/61880,,https://openreview.net/pdf?id=m1IRWFAMsa,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=m1IRWFAMsa,,ICML_61880,"@misc{ICML_61880,
  title = {{NorMuon: Making Muon more efficient and scalable}},
  author = {Zichong Li and Liming Liu and Chen Liang and Weizhu Chen and Tuo Zhao},
  year = {2026},
  note = {ICML 2026; Accept (spotlight)},
  url = {https://openreview.net/forum?id=m1IRWFAMsa}
}",Generated from catalogue metadata,https://openreview.net/forum?id=m1IRWFAMsa
ICML:62586,ICML 2026,62586,OLion: Approaching the Hadamard Ideal by Intersecting Spectral and L inf Implicit Biases,,Zixiao Wang; Yifei Shen; Huishuai Zhang,Accept (regular),Optimizer,"C: General-purpose matrix, spectral, adaptive, and learned optimizers",,,,,,,Optimizer: OLion combines orthogonalized update directions with entrywise sign control; evaluates GPT-2/Llama pretraining and fine-tuning.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=fG4nXq9Ytm,https://icml.cc/virtual/2026/poster/62586,,https://openreview.net/pdf?id=fG4nXq9Ytm,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=fG4nXq9Ytm,,ICML_62586,"@misc{ICML_62586,
  title = {{OLion: Approaching the Hadamard Ideal by Intersecting Spectral and L inf Implicit Biases}},
  author = {Zixiao Wang and Yifei Shen and Huishuai Zhang},
  year = {2026},
  note = {ICML 2026; Accept (regular)},
  url = {https://openreview.net/forum?id=fG4nXq9Ytm}
}",Generated from catalogue metadata,https://openreview.net/forum?id=fG4nXq9Ytm
ICML:65870,ICML 2026,65870,On the Convergence Rate of LoRA Gradient Descent,,Siqiao Mu; Diego Klabjan,Accept (spotlight),Optimizer,"I: Fine-tuning, LoRA, privacy, and specialized post-training",,,,,,,Optimizer: Provides non-asymptotic convergence analysis for original LoRA gradient descent without artificially imposing standard global smoothness assumptions.,Official accepted-paper title and abstract,,https://openreview.net/forum?id=9GRlBVAXq8,https://icml.cc/virtual/2026/poster/65870,,https://openreview.net/pdf?id=9GRlBVAXq8,,2026-09-23,,,,,0,2026,Accepted,https://openreview.net/forum?id=9GRlBVAXq8,,ICML_65870,"@misc{ICML_65870,
  title = {{On the Convergence Rate of LoRA Gradient Descent}},
  author = {Siqiao Mu and Diego Klabjan},
  year = {2026},
  note = {ICML 2026; Accept (spotlight)},
  url = {https://openreview.net/forum?id=9GRlBVAXq8}
}",Generated from catalogue metadata,https://openreview.net/forum?id=9GRlBVAXq8
